19514897	0.9147789149569259
16250137	0.5989412413304427
18130267	0.6209961674585062
18752428	0.7747783485677342
18752426	0.9191190600439391
18130598	0.8610719757696277
14579088	0.27217562040617094
18464147	0.5374301412507915
41522043	0.676171637372592
14579494	0.32589864080550657
19514975	0.7765695732308696
16253108	0.9817971066376114
18021636	0.6681939071275426
18130744	0.19397367078974537
19227136	0.7675103154595111
19214639	0.386256964801556
18130746	0.27220093259266154
19531567	0.3034854173007199
19531571	0.6301860383385802
18185281	0.2383456470301457
21049304	0.12871800144095957
19531582	0.20935313245713894
14579536	0.18390031339069723
17915296	0.13566003055482867
13227225	0.16196131586581386
7816860	0.07097653975562945
18752420	0.5958380576245936
20805410	0.8567435852532608
19524327	0.4741032502733069
19524316	0.13379659383193065
15197179	0.8739940252106397
16272469	0.5121112003102632
16211076	0.5862781809575577
16253106	0.8398235127299954
14579493	0.5369201522814147
49650310	0.9355694178454326
7770986	0.7489853429410477
17791429	0.8522882295932324
7461171	0.30794802563745205
6677293	0.7259883340429897
15197181	0.2945449791721433
6902930	0.5295737124406323
9001727	0.9315426902589433
7751408	0.5996813873412606
5983027	0.25426385728220746
17915327	0.6335823808984026
6902933	0.4594439844471466
17915328	0.9635492718656339
7751409	0.7129666202601768
5907297	0.30769567366908
17916549	0.6042518037607957
15197186	0.8691443819269037
9001729	0.6235489344882887
1940049	0.6094822563790656
7461174	0.008111564527645498
13227229	0.7578118246031662
14607762	0.05420910266251289
9001725	0.13331091613597335
13710445	0.52415566459942
7365144	0.6570632795673089
21057006	0.09101396348033641
18021634	0.5080246249861545
13955186	0.8583579944412608
16210652	0.7383402274659979
14579476	0.8684554997502998
7459221	0.8048317515485639
18754874	0.1694568864420103
35497190	0.39632234172446557
9001623	0.4506546697099292
15178444	0.1405709104659113
12916234	0.47460351828352376
19588677	0.2599377662486796
30241004	0.5358680412908524
35495295	0.011505570510295215
35495294	0.9583913147175381
13499757	0.7952310813497753
33070146	0.20695437741709632
14579063	0.14280459060929573
15394142	0.5329232667307432
33070460	0.4102456431094298
22337104	0.20045652110735457
15357084	0.8888652591151424
33070192	0.24657289871109767
18678271	0.22207616556628562
14723315	0.4169555720050303
15357081	0.4696346107021593
15357077	0.38909540771526474
17950573	0.8962480893810715
35450538	0.6453530234818083
13683935	0.5780858271831039
21057029	0.3907450854298199
21057015	0.21857974792155688
19514888	0.7237376209705644
21056991	0.14400535506856926
12998942	0.8630554202662355
18130742	0.30968377756744314
13303993	0.6094927373332328
15175195	0.28924749400600347
18295122	0.3789380423363593
21057002	0.6422638949350358
18129756	0.08130088435841332
18129738	0.7596125583090918
18129771	0.8397567224838753
8472009	0.2713633909642512
15789905	0.04570123815072147
9010922	0.36850468771122113
20049317	0.5270326551736911
19309303	0.9377214124137414
15196980	0.670856909265373
9001963	0.23752577463222435
6834659	0.18643752698738258
8515734	0.9543935669712025
19579973	0.8201877384924603
20049451	0.8691616213450231
20049341	0.7417302503493519
8472010	0.03679279586478035
18282308	0.5085250883740887
16347747	0.3367168017819495
22337356	0.4862939163858947
8567404	0.4863069831274168
9001819	0.3534449105477325
18678374	0.12665397628891628
14581567	0.8499290179051846
7787802	0.38764949126920545
7810038	0.24443528332749354
7478255	0.4184946183549534
18022059	0.08855923563005141
14018640	0.7300987423323143
24529322	0.7025546474625615
6590008	0.8374367451630891
2074496	0.4945062931569779
8442511	0.6127834140631558
