19514897	0.1837096057443155
16250137	0.6496217146120712
18130267	0.40606001651159673
18752428	0.2958143443218091
18752426	0.5053289709999051
18130598	0.6412918140742366
14579088	0.11681264684860171
18464147	0.7678660249027528
41522043	0.3675345230349466
14579494	0.049678421419960817
15197179	0.7600143461364575
16272469	0.2768759729940289
16211076	0.2824405870548442
16253106	0.504850935068497
14579493	0.31998335876427786
49650310	0.016770527056485518
7770986	0.45077503451506706
17791429	0.18653642825545902
7461171	0.7501237264622755
6677293	0.9599778015503954
21057006	0.7978147229376192
18021634	0.13399613645830455
13955186	0.18589330265882176
16210652	0.6065437999785139
14579476	0.958112339230092
7459221	0.2947325093845241
18754874	0.07726600933674621
35497190	0.4740319822455802
9001623	0.7129210891164478
15178444	0.8784329246110075
